CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15717.0,31,1,73.5,4,2,1,421,Potential Loyalists
15719.0,24,9,2567.94,4,5,5,455,Champions
15722.0,41,3,1134.79,3,4,4,344,Loyal Customers
15723.0,13,1,240.91,5,2,2,522,Potential Loyalists
15727.0,8,2,1739.33,5,3,5,535,Loyal Customers
15732.0,25,7,889.63,4,5,4,454,Champions
15738.0,8,14,4779.28,5,5,5,555,Champions
15741.0,57,1,63.150000000000006,3,2,1,321,Lost
15742.0,57,1,156.87,3,2,1,321,Lost
15747.0,33,2,357.33,3,3,2,332,Loyal Customers
15750.0,1,3,952.63,5,4,4,544,Champions
15751.0,80,7,810.92,2,5,4,254,Cannot Lose Them
15754.0,56,4,2126.82,3,5,5,355,Loyal Customers
15755.0,32,5,1665.43,4,5,5,455,Champions
15759.0,13,2,252.93,5,3,2,532,Loyal Customers
15760.0,69,2,13916.34,2,3,5,235,At Risk
15765.0,105,1,370.63,1,2,2,122,Lost
15766.0,120,1,201.60000000000002,1,2,1,121,Lost
15768.0,6,23,11982.11,5,5,5,555,Champions
15769.0,9,7,14661.0,5,5,5,555,Champions
15770.0,51,1,321.45,3,2,2,322,Lost
15771.0,42,3,1006.54,3,4,4,344,Loyal Customers
15774.0,11,3,549.54,5,4,3,543,Champions
15775.0,70,1,45.6,2,2,1,221,Lost
15777.0,7,1,9.3,5,2,1,521,Potential Loyalists
15784.0,110,1,466.19,1,2,3,123,Lost
15785.0,64,4,1243.48,2,5,4,254,Cannot Lose Them
15789.0,62,1,383.75,3,2,3,323,Lost
15791.0,29,2,997.38,4,3,4,434,Loyal Customers
15792.0,57,1,476.84000000000003,3,2,3,323,Lost
15793.0,38,3,792.58,3,4,4,344,Loyal Customers
15794.0,175,2,777.0,1,3,4,134,At Risk
15795.0,25,6,986.38,4,5,4,454,Champions
15796.0,39,2,657.98,3,3,3,333,Loyal Customers
15797.0,19,2,613.6800000000001,4,3,3,433,Loyal Customers
15798.0,84,2,1124.66,2,3,4,234,At Risk
15800.0,56,4,367.58,3,5,2,352,Loyal Customers
15803.0,114,1,603.8,1,2,3,123,Lost
15805.0,14,4,1933.57,5,5,5,555,Champions
15807.0,104,1,401.94,1,2,3,123,Lost
15808.0,2,10,8282.24,5,5,5,555,Champions
15810.0,66,2,849.2,2,3,4,234,At Risk
15812.0,42,4,1179.68,3,5,4,354,Loyal Customers
15814.0,41,1,294.08,3,2,2,322,Lost
15818.0,27,1,340.5,4,2,2,422,Potential Loyalists
15819.0,27,4,1030.3,4,5,4,454,Champions
15822.0,22,2,641.42,4,3,3,433,Loyal Customers
15823.0,167,2,3867.17,1,3,5,135,At Risk
15826.0,6,1,943.97,5,2,4,524,Potential Loyalists
15827.0,1,7,1041.7,5,5,4,554,Champions
15833.0,176,1,80.4,1,2,1,121,Lost
15838.0,32,3,1560.56,4,4,5,445,Champions
15841.0,158,2,603.75,1,3,3,133,At Risk
15845.0,30,2,595.96,4,3,3,433,Loyal Customers
15847.0,80,1,80.62,2,2,1,221,Lost
15848.0,60,1,139.94,3,2,1,321,Lost
15850.0,164,1,106.65,1,2,1,121,Lost
15854.0,7,3,900.33,5,4,4,544,Champions
15856.0,29,10,6506.05,4,5,5,455,Champions
15858.0,70,4,959.57,2,5,4,254,Cannot Lose Them
15860.0,21,4,553.74,4,5,3,453,Champions
15861.0,5,3,923.07,5,4,4,544,Champions
15862.0,15,6,1123.65,5,5,4,554,Champions
15863.0,55,3,289.86,3,4,2,342,Loyal Customers
15865.0,141,1,714.05,1,2,4,124,Lost
15867.0,30,10,2944.39,4,5,5,455,Champions
15868.0,21,1,94.53,4,2,1,421,Potential Loyalists
15869.0,64,1,174.02,2,2,1,221,Lost
15874.0,8,8,3316.51,5,5,5,555,Champions
15875.0,84,1,111.72,2,2,1,221,Lost
15878.0,172,1,212.13,1,2,1,121,Lost
15879.0,7,2,625.22,5,3,3,533,Loyal Customers
15882.0,114,2,347.94,1,3,2,132,At Risk
15884.0,174,1,241.8,1,2,2,122,Lost
15885.0,37,4,504.85,3,5,3,353,Loyal Customers
15886.0,36,1,294.37,3,2,2,322,Lost
15889.0,22,5,789.9399999999999,4,5,4,454,Champions
15890.0,35,2,286.95,3,3,2,332,Loyal Customers
15892.0,107,1,128.2,1,2,1,121,Lost
15898.0,2,13,2450.48,5,5,5,555,Champions
15900.0,1,1,136.22,5,2,1,521,Potential Loyalists
15903.0,133,1,39.8,1,2,1,121,Lost
15910.0,42,3,564.5600000000001,3,4,3,343,Loyal Customers
15911.0,62,8,1702.34,3,5,5,355,Loyal Customers
15912.0,8,6,654.99,5,5,3,553,Champions
15916.0,79,3,884.46,2,4,4,244,Cannot Lose Them
15917.0,44,4,437.53000000000003,3,5,3,353,Loyal Customers
15918.0,70,1,248.65,2,2,2,222,Lost
15920.0,64,3,164.49,2,4,1,241,Cannot Lose Them
15921.0,79,1,100.18,2,2,1,221,Lost
15924.0,169,1,102.82,1,2,1,121,Lost
15927.0,85,1,123.39,2,2,1,221,Lost
15928.0,94,1,293.53,2,2,2,222,Lost
15929.0,82,1,594.0,2,2,3,223,Lost
15941.0,75,1,405.0,2,2,3,223,Lost
15943.0,88,2,271.28999999999996,2,3,2,232,At Risk
15944.0,165,1,588.4,1,2,3,123,Lost
15945.0,131,2,351.32,1,3,2,132,At Risk
15946.0,72,1,1155.02,2,2,4,224,Lost
15950.0,84,2,1308.46,2,3,4,234,At Risk
15953.0,88,3,647.48,2,4,3,243,Cannot Lose Them
15954.0,27,1,190.75,4,2,1,421,Potential Loyalists
15955.0,20,3,1623.63,4,4,5,445,Champions
15956.0,165,1,326.4,1,2,2,122,Lost
15959.0,120,3,579.49,1,4,3,143,Cannot Lose Them
15964.0,101,1,272.96000000000004,2,2,2,222,Lost
15965.0,44,4,849.3,3,5,4,354,Loyal Customers
15967.0,9,4,652.89,5,5,3,553,Champions
15970.0,37,1,703.22,3,2,3,323,Lost
15971.0,162,2,446.28,1,3,3,133,At Risk
15972.0,12,2,1113.86,5,3,4,534,Loyal Customers
15978.0,82,1,599.12,2,2,3,223,Lost
15979.0,41,1,329.22,3,2,2,322,Lost
15981.0,8,4,2137.44,5,5,5,555,Champions
15982.0,43,1,324.51,3,2,2,322,Lost
15983.0,165,3,1199.59,1,4,4,144,Cannot Lose Them
15984.0,1,12,3228.11,5,5,5,555,Champions
15988.0,95,1,268.8,2,2,2,222,Lost
15989.0,175,1,143.11,1,2,1,121,Lost
15990.0,31,4,852.63,4,5,4,454,Champions
15994.0,74,1,404.16,2,2,3,223,Lost
15998.0,65,6,2722.0099999999998,2,5,5,255,Cannot Lose Them
15999.0,174,1,20.4,1,2,1,121,Lost
16002.0,64,1,169.21,2,2,1,221,Lost
16003.0,64,3,997.27,2,4,4,244,Cannot Lose Them
16004.0,1,3,1763.44,5,4,5,545,Champions
16008.0,1,4,849.39,5,5,4,554,Champions
16011.0,29,5,791.58,4,5,4,454,Champions
16013.0,1,15,5081.12,5,5,5,555,Champions
16014.0,116,1,257.71,1,2,2,122,Lost
16017.0,70,3,927.35,2,4,4,244,Cannot Lose Them
16018.0,170,1,195.78,1,2,1,121,Lost
16019.0,59,8,4264.32,3,5,5,355,Loyal Customers
16027.0,20,7,961.1,4,5,4,454,Champions
16028.0,34,1,82.2,3,2,1,321,Lost
16029.0,6,24,25548.52,5,5,5,555,Champions
16036.0,58,1,848.6800000000001,3,2,4,324,Lost
16037.0,87,1,353.72,2,2,2,222,Lost
16039.0,66,1,143.48000000000002,2,2,1,221,Lost
16040.0,48,1,374.95,3,2,2,322,Lost
16046.0,1,1,235.78,5,2,2,522,Potential Loyalists
16047.0,120,1,107.14,1,2,1,121,Lost
16051.0,120,1,188.44,1,2,1,121,Lost
16053.0,49,1,632.66,3,2,3,323,Lost
16054.0,55,1,452.48,3,2,3,323,Lost
16057.0,94,2,1265.43,2,3,4,234,At Risk
16059.0,8,1,216.9,5,2,2,522,Potential Loyalists
16064.0,163,1,111.0,1,2,1,121,Lost
16067.0,1,3,3395.29,5,4,5,545,Champions
16068.0,32,1,122.93,4,2,1,421,Potential Loyalists
16071.0,65,2,566.16,2,3,3,233,At Risk
16075.0,2,1,469.70000000000005,5,2,3,523,Potential Loyalists
16077.0,64,1,2300.4,2,2,5,225,Lost
16078.0,107,1,283.79,1,2,2,122,Lost
16081.0,13,2,273.03,5,3,2,532,Loyal Customers
16082.0,108,1,106.75,1,2,1,121,Lost
16085.0,57,3,679.65,3,4,3,343,Loyal Customers
16086.0,35,2,642.17,3,3,3,333,Loyal Customers
16087.0,48,3,997.24,3,4,4,344,Loyal Customers
16088.0,14,2,1437.43,5,3,5,535,Loyal Customers
16090.0,63,1,205.91,2,2,1,221,Lost
16092.0,17,2,473.42,4,3,3,433,Loyal Customers
16094.0,9,2,690.75,5,3,3,533,Loyal Customers
16096.0,27,2,883.47,4,3,4,434,Loyal Customers
16098.0,41,3,767.11,3,4,4,344,Loyal Customers
16099.0,31,2,383.2,4,3,3,433,Loyal Customers
16103.0,7,6,1557.88,5,5,5,555,Champions
16104.0,46,6,1873.6,3,5,5,355,Loyal Customers
16105.0,42,1,595.55,3,2,3,323,Lost
16108.0,20,2,860.99,4,3,4,434,Loyal Customers
16109.0,137,1,327.6,1,2,2,122,Lost
16115.0,13,1,194.03,5,2,1,521,Potential Loyalists
16117.0,30,1,133.5,4,2,1,421,Potential Loyalists
16118.0,91,1,4376.25,2,2,5,225,Lost
16119.0,24,2,313.19,4,3,2,432,Loyal Customers
16121.0,4,1,155.67,5,2,1,521,Potential Loyalists
16124.0,22,2,931.64,4,3,4,434,Loyal Customers
16125.0,2,8,2739.15,5,5,5,555,Champions
16126.0,20,5,2135.34,4,5,5,455,Champions
16127.0,165,1,145.06,1,2,1,121,Lost
16130.0,17,2,480.7,4,3,3,433,Loyal Customers
16131.0,35,2,4499.94,3,3,5,335,Loyal Customers
16132.0,66,1,353.4,2,2,2,222,Lost
16133.0,13,4,1416.43,5,5,5,555,Champions
16135.0,22,1,301.9,4,2,2,422,Potential Loyalists
16136.0,102,1,237.42,2,2,2,222,Lost
16137.0,118,1,422.7,1,2,3,123,Lost
16138.0,29,1,516.21,4,2,3,423,Potential Loyalists
16139.0,161,2,475.74,1,3,3,133,At Risk
16143.0,14,3,1137.49,5,4,4,544,Champions
16145.0,22,1,853.35,4,2,4,424,Potential Loyalists
16147.0,9,2,1186.3700000000001,5,3,4,534,Loyal Customers
16150.0,27,3,994.3199999999999,4,4,4,444,Champions
16153.0,1,1,1395.98,5,2,5,525,Potential Loyalists
16156.0,83,4,1073.77,2,5,4,254,Cannot Lose Them
16158.0,41,7,474.42,3,5,3,353,Loyal Customers
16159.0,85,2,657.01,2,3,3,233,At Risk
16161.0,13,5,576.4,5,5,3,553,Champions
16163.0,169,2,838.28,1,3,4,134,At Risk
16166.0,129,1,239.84,1,2,2,122,Lost
16167.0,55,2,873.24,3,3,4,334,Loyal Customers
16168.0,3,11,1453.81,5,5,5,555,Champions
16170.0,17,4,1377.68,4,5,5,455,Champions
16174.0,20,2,516.3,4,3,3,433,Loyal Customers
16175.0,2,1,289.65,5,2,2,522,Potential Loyalists
16176.0,34,2,745.39,3,3,4,334,Loyal Customers
16177.0,6,2,707.28,5,3,4,534,Loyal Customers
16182.0,29,2,1209.0,4,3,4,434,Loyal Customers
16185.0,3,1,115.31,5,2,1,521,Potential Loyalists
16186.0,30,4,1521.95,4,5,5,455,Champions
16190.0,37,2,608.36,3,3,3,333,Loyal Customers
16191.0,167,1,348.6,1,2,2,122,Lost
16192.0,174,1,351.3,1,2,2,122,Lost
16195.0,161,1,323.25,1,2,2,122,Lost
16197.0,29,3,800.8,4,4,4,444,Champions
16199.0,69,1,66.0,2,2,1,221,Lost
16200.0,94,7,3107.4900000000002,2,5,5,255,Cannot Lose Them
16202.0,87,4,1122.05,2,5,4,254,Cannot Lose Them
16204.0,169,1,213.27,1,2,1,121,Lost
16206.0,122,1,340.17,1,2,2,122,Lost
16208.0,10,3,1275.81,5,4,4,544,Champions
16210.0,29,11,5733.04,4,5,5,455,Champions
16212.0,57,2,603.37,3,3,3,333,Loyal Customers
16222.0,159,1,498.5,1,2,3,123,Lost
16225.0,35,5,941.27,3,5,4,354,Loyal Customers
16229.0,3,1,420.36,5,2,3,523,Potential Loyalists
16231.0,36,1,291.55,3,2,2,322,Lost
16233.0,3,3,814.85,5,4,4,544,Champions
16242.0,30,2,881.55,4,3,4,434,Loyal Customers
16246.0,108,1,166.9,1,2,1,121,Lost
16253.0,128,2,1055.53,1,3,4,134,At Risk
16254.0,70,1,177.44,2,2,1,221,Lost
16255.0,74,2,616.17,2,3,3,233,At Risk
16256.0,36,1,569.84,3,2,3,323,Lost
16258.0,27,3,1575.79,4,4,5,445,Champions
16259.0,43,2,159.82,3,4,1,341,Loyal Customers
16266.0,50,2,271.12,3,4,2,342,Loyal Customers
16267.0,29,1,186.66,4,2,1,421,Potential Loyalists
16271.0,81,1,679.04,2,2,3,223,Lost
16273.0,86,2,336.03999999999996,2,4,2,242,Cannot Lose Them
16275.0,79,1,695.84,2,2,3,223,Lost
16276.0,46,1,1057.3600000000001,3,2,4,324,Lost
16277.0,172,1,188.69,1,2,1,121,Lost
16279.0,34,1,484.82,3,2,3,323,Lost
16280.0,163,1,238.05,1,2,2,122,Lost
16281.0,120,1,781.52,1,2,4,124,Lost
16282.0,157,1,270.0,1,2,2,122,Lost
16283.0,87,1,873.12,2,2,4,224,Lost
16285.0,84,1,176.9,2,2,1,221,Lost
16286.0,62,1,272.95,3,2,2,322,Lost
16287.0,79,2,364.32,2,4,2,242,Cannot Lose Them
16290.0,4,1,957.43,5,2,4,524,Potential Loyalists
16291.0,120,1,117.72,1,2,1,121,Lost
16292.0,42,1,312.26,3,2,2,322,Lost
16293.0,8,2,610.31,5,4,3,543,Champions
16296.0,65,4,1313.67,2,5,4,254,Cannot Lose Them
16300.0,64,2,863.47,2,4,4,244,Cannot Lose Them
16301.0,175,1,107.33,1,2,1,121,Lost
16303.0,7,2,1228.3400000000001,5,4,4,544,Champions
16304.0,133,1,381.66,1,2,3,123,Lost
16307.0,15,1,435.85,5,2,3,523,Potential Loyalists
16308.0,162,1,960.0,1,2,4,124,Lost
16310.0,80,1,190.38,2,2,1,221,Lost
16317.0,23,1,374.5,4,2,2,422,Potential Loyalists
16320.0,119,1,823.15,1,2,4,124,Lost
16321.0,64,2,230.9,2,4,2,242,Cannot Lose Them
16323.0,16,1,146.16,4,2,1,421,Potential Loyalists
16325.0,41,4,909.0,3,5,4,354,Loyal Customers
16326.0,6,5,843.72,5,5,4,554,Champions
16327.0,28,6,3967.67,4,5,5,455,Champions
16328.0,1,1,310.83,5,2,2,522,Potential Loyalists
16329.0,83,2,685.25,2,4,3,243,Cannot Lose Them
16330.0,101,1,51.43,2,2,1,221,Lost
16331.0,71,2,1452.1,2,4,5,245,Cannot Lose Them
16332.0,27,1,107.75,4,2,1,421,Potential Loyalists
16335.0,31,6,2352.66,4,5,5,455,Champions
16336.0,70,2,1787.9,2,4,5,245,Cannot Lose Them
16341.0,48,1,762.28,3,2,4,324,Lost
16344.0,34,2,316.76,3,4,2,342,Loyal Customers
16347.0,6,5,1042.55,5,5,4,554,Champions
16351.0,7,8,1837.93,5,5,5,555,Champions
16353.0,21,11,1913.05,4,5,5,455,Champions
16354.0,29,1,210.83,4,2,1,421,Potential Loyalists
16359.0,28,2,284.28000000000003,4,4,2,442,Champions
16365.0,48,3,778.54,3,4,4,344,Loyal Customers
16366.0,20,3,1220.83,4,4,4,444,Champions
16369.0,49,1,222.25,3,2,2,322,Lost
16372.0,45,1,113.45,3,2,1,321,Lost
16374.0,27,1,479.79,4,2,3,423,Potential Loyalists
16377.0,56,1,632.28,3,2,3,323,Lost
16383.0,28,2,1301.06,4,4,4,444,Champions
16384.0,28,1,319.75,4,2,2,422,Potential Loyalists
16385.0,70,1,110.26,2,2,1,221,Lost
16387.0,77,1,140.19,2,2,1,221,Lost
16388.0,92,1,186.05,2,2,1,221,Lost
16390.0,117,1,193.8,1,2,1,121,Lost
16393.0,57,3,944.16,3,4,4,344,Loyal Customers
16395.0,168,2,244.66,1,4,2,142,Cannot Lose Them
16397.0,66,1,127.88,2,2,1,221,Lost
16400.0,9,4,1586.28,5,5,5,555,Champions
16406.0,92,1,212.85,2,2,1,221,Lost
16408.0,29,1,231.93,4,2,2,422,Potential Loyalists
16409.0,38,3,1177.81,3,4,4,344,Loyal Customers
16410.0,172,1,130.32,1,2,1,121,Lost
16412.0,48,2,194.04,3,4,1,341,Loyal Customers
16414.0,32,2,232.57,4,4,2,442,Champions
16415.0,22,2,509.09000000000003,4,4,3,443,Champions
16416.0,93,1,637.4399999999999,2,2,3,223,Lost
16419.0,16,2,515.1899999999999,4,4,3,443,Champions
16422.0,1,16,8020.34,5,5,5,555,Champions
16430.0,120,1,104.95,1,2,1,121,Lost
16434.0,56,3,661.28,3,4,3,343,Loyal Customers
16436.0,107,3,329.34,1,4,2,142,Cannot Lose Them
16439.0,160,1,310.70000000000005,1,2,2,122,Lost
16441.0,65,1,225.74,2,2,2,222,Lost
16442.0,42,2,282.68,3,4,2,342,Loyal Customers
16444.0,20,2,389.89,4,4,3,443,Champions
16447.0,29,2,516.13,4,4,3,443,Champions
16450.0,22,2,1193.81,4,4,4,444,Champions
16451.0,173,1,307.65000000000003,1,2,2,122,Lost
16452.0,69,2,332.17,2,4,2,242,Cannot Lose Them
16454.0,45,2,24.05,3,4,1,341,Loyal Customers
16455.0,58,1,905.16,3,2,4,324,Lost
16456.0,11,3,1441.67,5,4,5,545,Champions
16459.0,168,1,71.78999999999999,1,2,1,121,Lost
16461.0,29,2,1463.8,4,4,5,445,Champions
16466.0,18,3,1136.01,4,4,4,444,Champions
16467.0,72,4,2475.08,2,5,5,255,Cannot Lose Them
16470.0,38,2,364.46,3,4,2,342,Loyal Customers
16471.0,7,2,663.23,5,4,3,543,Champions
16472.0,36,1,557.04,3,2,3,323,Lost
16481.0,121,1,453.38,1,2,3,123,Lost
16485.0,31,3,1339.0,4,4,4,444,Champions
16487.0,15,2,209.4,5,4,1,541,Champions
16493.0,62,1,465.51,3,2,3,323,Lost
16497.0,7,7,1761.5,5,5,5,555,Champions
16502.0,58,2,266.5,3,4,2,342,Loyal Customers
16507.0,11,1,152.76,5,2,1,521,Potential Loyalists
16508.0,68,1,248.8,2,2,2,222,Lost
16510.0,61,3,974.98,3,4,4,344,Loyal Customers
16511.0,87,1,300.15,2,2,2,222,Lost
16519.0,86,1,177.63,2,2,1,221,Lost
16520.0,27,2,648.38,4,4,3,443,Champions
16521.0,87,1,95.12,2,2,1,221,Lost
16523.0,31,3,1123.23,4,4,4,444,Champions
16524.0,130,1,101.3,1,2,1,121,Lost
16525.0,2,13,7501.1900000000005,5,5,5,555,Champions
16526.0,22,1,426.85,4,2,3,423,Potential Loyalists
16530.0,106,1,48.349999999999994,1,2,1,121,Lost
16532.0,59,1,861.5999999999999,3,2,4,324,Lost
16534.0,80,1,635.9,2,2,3,223,Lost
16535.0,118,1,20.0,1,2,1,121,Lost
16537.0,79,1,23.35,2,2,1,221,Lost
16538.0,33,1,230.11,3,2,2,322,Lost
16541.0,174,1,424.03,1,2,3,123,Lost
16543.0,30,1,292.21,4,2,2,422,Potential Loyalists
16544.0,100,3,266.40000000000003,2,4,2,242,Cannot Lose Them
16548.0,37,1,30.15,3,2,1,321,Lost
16549.0,3,5,648.34,5,5,3,553,Champions
16550.0,14,8,3672.93,5,5,5,555,Champions
16551.0,56,3,961.44,3,4,4,344,Loyal Customers
16553.0,63,6,2255.96,2,5,5,255,Cannot Lose Them
16554.0,63,2,743.79,2,4,4,244,Cannot Lose Them
16556.0,21,5,2641.39,4,5,5,455,Champions
16558.0,31,4,1319.84,4,5,4,454,Champions
16560.0,20,5,1874.8400000000001,4,5,5,455,Champions
16563.0,98,2,851.42,2,4,4,244,Cannot Lose Them
16564.0,7,1,87.8,5,2,1,521,Potential Loyalists
16568.0,79,1,477.30000000000007,2,2,3,223,Lost
16569.0,69,4,1331.03,2,5,4,254,Cannot Lose Them
16570.0,8,2,986.42,5,4,4,544,Champions
16571.0,2,2,801.23,5,4,4,544,Champions
16574.0,97,1,590.91,2,2,3,223,Lost
16577.0,105,1,380.0,1,2,2,122,Lost
16578.0,64,1,156.6,2,2,1,221,Lost
16583.0,112,1,64.5,1,2,1,121,Lost
16584.0,100,1,931.72,2,2,4,224,Lost
16585.0,32,2,341.59,4,4,2,442,Champions
16586.0,74,1,328.05,2,2,2,222,Lost
16588.0,12,1,216.79999999999998,5,2,2,522,Potential Loyalists
16592.0,2,4,1354.96,5,5,5,555,Champions
16593.0,157,2,278.73,1,4,2,142,Cannot Lose Them
16595.0,44,2,741.35,3,4,4,344,Loyal Customers
16596.0,128,2,208.83,1,4,1,141,Cannot Lose Them
16600.0,160,1,310.01,1,2,2,122,Lost
16601.0,61,1,67.25,3,2,1,321,Lost
16604.0,1,2,432.45,5,4,3,543,Champions
16605.0,162,1,60.48,1,2,1,121,Lost
16607.0,6,2,625.04,5,4,3,543,Champions
16608.0,102,1,687.4,2,2,3,223,Lost
16611.0,9,3,888.09,5,4,4,544,Champions
16612.0,3,2,916.97,5,4,4,544,Champions
16614.0,16,1,293.15,4,2,2,422,Potential Loyalists
16615.0,64,1,291.5,2,2,2,222,Lost
16619.0,36,2,1364.92,3,4,5,345,Loyal Customers
16620.0,82,2,1009.81,2,4,4,244,Cannot Lose Them
16623.0,30,1,228.25,4,2,2,422,Potential Loyalists
16628.0,80,1,78.0,2,2,1,221,Lost
16631.0,16,4,820.03,4,5,4,454,Champions
16632.0,19,1,204.4,4,2,1,421,Potential Loyalists
16634.0,59,2,619.2,3,4,3,343,Loyal Customers
16636.0,21,3,2506.79,4,4,5,445,Champions
16641.0,140,1,323.40000000000003,1,2,2,122,Lost
16645.0,174,1,160.39,1,2,1,121,Lost
16648.0,28,1,252.84,4,2,2,422,Potential Loyalists
16651.0,25,1,136.2,4,2,1,421,Potential Loyalists
16652.0,30,2,3857.86,4,4,5,445,Champions
16654.0,50,1,269.7,3,2,2,322,Lost
16655.0,17,3,1007.15,4,4,4,444,Champions
16656.0,10,6,4948.280000000001,5,5,5,555,Champions
16658.0,1,3,273.54,5,4,2,542,Champions
16660.0,133,1,141.6,1,2,1,121,Lost
16661.0,16,3,823.4300000000001,4,4,4,444,Champions
16663.0,168,1,165.0,1,2,1,121,Lost
16664.0,7,1,109.2,5,2,1,521,Potential Loyalists
16666.0,59,1,106.96000000000001,3,2,1,321,Lost
16668.0,69,1,138.54,2,2,1,221,Lost
16670.0,62,3,1874.6100000000001,3,4,5,345,Loyal Customers
16673.0,117,1,188.83,1,2,1,121,Lost
16677.0,90,1,263.23,2,2,2,222,Lost
16681.0,79,1,151.5,2,2,1,221,Lost
16684.0,31,10,19390.48,4,5,5,455,Champions
16686.0,11,4,920.28,5,5,4,554,Champions
16693.0,95,1,220.56,2,2,2,222,Lost
16694.0,161,1,98.30000000000001,1,2,1,121,Lost
16699.0,8,4,459.99,5,5,3,553,Champions
16700.0,3,6,2209.21,5,5,5,555,Champions
16701.0,8,5,1726.53,5,5,5,555,Champions
16702.0,4,3,794.92,5,4,4,544,Champions
16704.0,56,2,695.66,3,4,3,343,Loyal Customers
16705.0,6,13,11627.721,5,5,5,555,Champions
16707.0,20,2,300.2,4,4,2,442,Champions
16709.0,43,3,2959.65,3,4,5,345,Loyal Customers
16710.0,21,6,1688.39,4,5,5,455,Champions
16711.0,64,3,895.65,2,4,4,244,Cannot Lose Them
16713.0,56,8,3644.32,3,5,5,355,Loyal Customers
16714.0,109,1,368.27,1,2,2,122,Lost
16715.0,1,1,323.8,5,2,2,522,Potential Loyalists
16716.0,69,1,1248.48,2,2,4,224,Lost
16717.0,7,3,1127.38,5,4,4,544,Champions
16718.0,27,4,2400.03,4,5,5,455,Champions
16719.0,77,3,860.59,2,4,4,244,Cannot Lose Them
16720.0,160,1,173.22,1,2,1,121,Lost
16722.0,41,4,1295.63,3,5,4,354,Loyal Customers
16723.0,174,1,460.55,1,2,3,123,Lost
16725.0,164,1,213.88,1,2,1,121,Lost
16727.0,60,2,848.44,3,4,4,344,Loyal Customers
16731.0,86,1,174.05,2,2,1,221,Lost
16732.0,50,2,1472.88,3,4,5,345,Loyal Customers
16735.0,64,4,1632.34,2,5,5,255,Cannot Lose Them
16736.0,31,4,2124.28,4,5,5,455,Champions
16737.0,16,1,417.59999999999997,4,2,3,423,Potential Loyalists
16741.0,63,1,173.06,2,2,1,221,Lost
16742.0,2,11,2126.94,5,5,5,555,Champions
16743.0,14,2,422.21,5,4,3,543,Champions
16746.0,21,11,4930.7,4,5,5,455,Champions
16748.0,27,4,710.85,4,5,4,454,Champions
16749.0,30,2,4387.08,4,4,5,445,Champions
16754.0,13,13,27027.94,5,5,5,555,Champions
16755.0,35,3,1041.91,3,4,4,344,Loyal Customers
16756.0,31,2,446.32,4,4,3,443,Champions
16763.0,176,1,352.85,1,2,2,122,Lost
16767.0,28,1,797.16,4,2,4,424,Potential Loyalists
16768.0,60,3,686.68,3,4,3,343,Loyal Customers
16769.0,164,2,394.46000000000004,1,4,3,143,Cannot Lose Them
16771.0,84,3,1506.54,2,4,5,245,Cannot Lose Them
16772.0,139,2,2001.1,1,4,5,145,Cannot Lose Them
16773.0,171,1,137.75,1,2,1,121,Lost
16774.0,37,2,576.1,3,4,3,343,Loyal Customers
16777.0,71,1,209.88,2,2,1,221,Lost
16779.0,9,19,17193.48,5,5,5,555,Champions
16781.0,107,1,311.75,1,2,2,122,Lost
16782.0,4,7,1370.2,5,5,5,555,Champions
16784.0,60,1,210.47,3,2,1,321,Lost
16787.0,60,2,705.16,3,4,4,344,Loyal Customers
16788.0,109,1,418.65,1,2,3,123,Lost
16791.0,78,3,732.8,2,4,4,244,Cannot Lose Them
16792.0,26,2,367.19,4,4,2,442,Champions
16794.0,3,3,529.85,5,4,3,543,Champions
16795.0,122,1,617.97,1,2,3,123,Lost
16797.0,94,2,530.13,2,4,3,243,Cannot Lose Them
16798.0,81,2,584.51,2,4,3,243,Cannot Lose Them
16802.0,117,2,582.61,1,4,3,143,Cannot Lose Them
16805.0,15,3,636.65,5,4,3,543,Champions
16807.0,13,2,643.8,5,4,3,543,Champions
16809.0,43,1,261.41,3,2,2,322,Lost
16814.0,14,4,2193.69,5,5,5,555,Champions
16822.0,124,1,181.39,1,2,1,121,Lost
16823.0,65,2,455.38,2,4,3,243,Cannot Lose Them
16827.0,7,2,109.0,5,4,1,541,Champions
16830.0,114,2,480.39,1,4,3,143,Cannot Lose Them
16831.0,3,1,91.8,5,2,1,521,Potential Loyalists
16833.0,61,1,312.88,3,2,2,322,Lost
16834.0,112,1,485.5,1,2,3,123,Lost
16835.0,8,1,301.63,5,2,2,522,Potential Loyalists
16836.0,13,1,220.75,5,2,2,522,Potential Loyalists
16838.0,101,1,341.23,2,2,2,222,Lost
16839.0,8,3,1323.44,5,4,4,544,Champions
16840.0,41,2,139.85,3,4,1,341,Loyal Customers
16841.0,29,3,1080.21,4,4,4,444,Champions
16843.0,20,9,4431.42,4,5,5,455,Champions
16844.0,1,2,614.34,5,4,3,543,Champions
16845.0,57,1,253.88,3,2,2,322,Lost
16846.0,15,2,628.09,5,4,3,543,Champions
16847.0,56,1,421.45000000000005,3,2,3,323,Lost
16854.0,78,1,1290.81,2,2,4,224,Lost
16858.0,30,6,2230.44,4,5,5,455,Champions
16859.0,84,1,257.77,2,2,2,222,Lost
16860.0,100,1,517.12,2,2,3,223,Lost
16862.0,34,3,583.73,3,4,3,343,Loyal Customers
16864.0,37,1,111.72000000000001,3,2,1,321,Lost
